sim_nr,κ_upper,λ,ω,ϵ,α_cp,p_f,prog
5677,0.004667929025468707,0.9158562415908589,0.47317168644338725,0.016457974063586244,0.642470803359886,0.6655519724031679,-0.6492449085932632
5678,0.007354175660411983,0.4004963654879667,0.9544983010339618,0.018525508894164724,0.6909956186182773,0.06487105670508056,-0.0363873386944229
5679,0.04189676893476408,0.8576829782553496,0.00021071484394843038,0.0413391836317211,0.8417240427007437,0.9118130232868099,-0.6047458934157927
5680,0.01487632530676515,0.2703158089711565,0.7889334985544829,0.05793599120510458,0.8081001621864774,0.17290708801363977,0.15102143571361326
5681,0.019144972225264636,0.6919307393514413,0.08302743637931286,0.016842436885729558,0.6594950670172376,0.11585828212673546,-0.5586458641742091
5682,0.03333258547844788,0.45749329700584485,0.11795333661874283,0.0471149263749607,0.7663774267158212,0.8488736234236937,-0.7132039654226061
5683,0.04566669447313031,0.3404149822398735,0.5996027026035101,0.09561219785370756,0.8157854890949453,0.616088889843998,-0.9495417977109
5684,0.03276752856473974,0.03933448352938808,0.6438993016610794,0.06153292164742113,0.7372063396972995,0.8189358312831044,-0.5175850577430641
5685,0.0273457489039882,0.343009870111697,0.32143730133345577,0.035630257481475566,0.6457921223665177,0.3388800838821752,0.8844304364980642
5686,0.016027721210458163,0.8370680121391293,0.03953427086229004,0.02636902934057447,0.6506249921735944,0.07985132228666256,0.39403219141989276
5687,0.015535408833572151,0.8918407296305093,0.281000670666922,0.04960234963196325,0.7846712004071046,0.20339617590904727,0.20757073853378127
5688,0.03461971376455467,0.983783006953704,0.43559281934484345,0.038258412852393356,0.6249087942384463,0.33585137388474723,0.4649087809172676
5689,0.01381769338259824,0.8831694639651878,0.8173437236930928,0.09642653626759101,0.7782772188364424,0.3307382804369425,-0.061650421544193534
5690,0.03727602868191733,0.38233982368306385,0.11130855874176548,0.09518424457953284,0.969167477881964,0.03775283064310752,-0.5682160927875234
5691,0.03939738874305807,0.1551742475814956,0.7818307431673991,0.07063657909814153,0.7252519006735222,0.9999115843382762,0.8535901323207578
5692,0.04151059261366791,0.970772094951333,0.08437262125547307,0.003114951087438646,0.8538577706884063,0.9270796792853727,0.7538477368703258
5693,0.041108465215806494,0.7676902351607963,0.7187537883773781,0.09350159403915241,0.7219125334506261,0.6779051834990043,-0.6700016049901925
5694,0.03670037447850112,0.8045899639622512,0.9217746962640927,0.0326440800055647,0.9967347711099562,0.1626144458592598,0.5427210330969716
5695,0.001081769503674824,0.962579637478669,0.1943325074205519,0.05684405527716318,0.8455489619464336,0.9408309061832435,0.030397643039666855
5696,0.03760888806087407,0.6229102145354443,0.8228657392837602,0.03539122236938246,0.6873106086278254,0.2847745856879914,0.268456370394466
5697,0.04305636670082932,0.9509994048374978,0.2058137888973406,0.09585447562046218,0.8661762894508155,0.5160774489377598,0.39056412696758014
5698,0.03839172289951042,0.39599775207305776,0.351731900778279,0.09903202431669707,0.8883308024080565,0.694586044618983,0.48086947720337725
5699,0.040105962197165515,0.007664685090551579,0.07068757361712716,0.05115325812663457,0.7867139987710439,0.6022170495886814,-0.19610828847719108
5700,0.03262717963311876,0.2633155496273592,0.2887006928270284,0.010901547750429072,0.9175710842095888,0.7457925494891848,0.228133587472221
5701,0.026858995421373478,0.9427995339182831,0.2388469514927564,0.0025473939726393443,0.758285542355531,0.0023116683611342616,0.018482175453743643
5702,0.006544775305774688,0.22518205723968604,0.13431474766149637,0.033268074896315926,0.8428421390709274,0.48408963589232734,0.20201666257837636
5703,0.023446409623295045,0.7189467629282431,0.21631298424276088,0.008528465048786193,0.6070403129422286,0.09600856854884679,-0.30982288786819756
5704,0.03983749208369394,0.08106513993044119,0.3587871231098205,0.00021321740210030564,0.9534166078073427,0.4604503818016757,-0.5751788178213332
5705,0.0012697172921089445,0.6608441680545492,0.21490730924360388,0.010824148508958685,0.9504789967673569,0.3427609714956224,0.07107764637956038
5706,0.041700104003314385,0.2047488723488997,0.39077782328071237,0.06592814245803004,0.9706623693798536,0.14901045443878821,0.6468092568605
5707,0.009118923066982292,0.6257514071199225,0.009124461056834664,0.07923621922003102,0.6224368006439074,0.823661429472883,0.3283520478251316
5708,0.021574629941239844,0.7880410562786353,0.9807609532704362,0.06662730511004845,0.676360212513007,0.9166401684987866,-0.251220960023291
5709,0.033134531232686046,0.9500370132276909,0.5193542460988827,0.08818840885742729,0.8317180549572019,0.9924123930286827,-0.8424331068518001
5710,0.02882982104998459,0.017607221568252673,0.19302603345165006,0.061183701740328146,0.709697566650817,0.1395861358093831,-0.09756186245431342
5711,0.0024082381283349755,0.7104063811028009,0.11630876468458695,0.08083017912456981,0.6333555855318571,0.7491247286506546,0.7190936636161711
5712,0.005303009617828637,0.7256650442221976,0.6728525946482287,0.020981286139606002,0.9482286766564723,0.4940618505457904,-0.967785481353525
5713,0.001556932651166599,0.0799415616654605,0.9053517200690614,0.0022100214450612326,0.7224003826888693,0.33663642728396037,0.8362412537352244
5714,0.01653168803897504,0.7624175289829509,0.35459505637938604,0.0162991431707878,0.8669843987588788,0.4332885643535235,-0.22001583931421942
5715,0.0027556371958203565,0.7555425653800217,0.2478399789712776,0.026422866755056326,0.9122023897542092,0.47272755158970775,0.5387247661022638
5716,0.020265980229752463,0.9982948044104769,0.8789648255044181,0.018395199691376304,0.8783010493636099,0.9639787553671239,0.6739351506721065
5717,0.04820043593030732,0.9578849269052182,0.9062155783347827,0.053615285251967584,0.6921584607294059,0.19070644960738872,0.6908301842926121
5718,0.0025365052593571595,0.16547315939728413,0.44783327258467415,0.00133026067678765,0.6275964136643927,0.2088864690526314,0.3768061029875245
5719,0.03785124763941364,0.0876903884300167,0.44996015785597565,0.03667863990342348,0.7530571793029183,0.872490945283395,-0.4645508915772011
5720,0.04606075627128431,0.3691171090476764,0.7668605246658985,0.04985272536347214,0.66560495399708,0.22364192886893283,-0.8593417912206192
5721,0.03807458769585649,0.9820425086572868,0.2676622200999819,0.07969109012646879,0.692885149990526,0.7815033462440083,-0.18576876635577444
5722,0.01091173253205814,0.2738072720431041,0.14783260673427123,0.07265644434497984,0.803082319961103,0.9324514174091677,-0.26486073871409876
5723,0.010707244064640598,0.775212298484642,0.858392221601672,0.01124446759925244,0.9000552746685592,0.3682214260087495,-0.6031260022254776
5724,0.03391886505962916,0.8185752789171873,0.9170904646671324,0.06752981887457005,0.60422384813269,0.9852563089652121,0.8497555582919021
5725,0.018461362385825016,0.015199127598010563,0.47011780459869595,0.03848091606977923,0.7275207542338478,0.3897106469151658,-0.4138652378712734
5726,0.026534152345339537,0.375494915995609,0.03217397871655874,0.09144127596924345,0.9895128077906459,0.958684373013318,-0.07064866224465804
5727,0.00972876873005804,0.2780659378133482,0.49637034884911974,0.08555721417093248,0.7450138938192767,0.3090658927194908,0.8297672328964782
5728,0.02383685511464208,0.4411428397306252,0.17723038489410714,0.09120221915048629,0.6735939155331636,0.49737717551233507,0.34721480059003307
5729,0.015419310664722768,0.3033586952294019,0.3820373283191648,0.05533515372344925,0.8281349664351529,0.08791862740159528,-0.003516034934130774
5730,0.048823861077766297,0.283888367813724,0.47422237741407924,0.09407015528604365,0.7412127707743688,0.5277089502477831,0.9913350942726109
5731,0.007730060579013454,0.8304729007078111,0.2832831752647346,0.09990724103281329,0.8761672814985364,0.7137135825109073,-0.12369772944999513
5732,0.006184951342792597,0.6087879912623003,0.8879822099755266,0.03033485525872136,0.98225527013128,0.580587474199107,0.527003643855191
5733,0.0031097795824337766,0.041971041698061484,0.602620182845236,0.04758372269216091,0.8156394851455144,0.4172966665429335,-0.8548498770019654
5734,0.010207253419114735,0.45286256859745005,0.7008919007827797,0.05067806532551248,0.6460841172767386,0.4211847795826142,-0.33703555977084476
5735,0.038693745740845546,0.9770840906053417,0.3682947104043565,0.08307934316439029,0.7487453553509527,0.8135895243267719,0.4050169921936517
5736,0.011405427863082017,0.0012639054850076248,0.15187332146950316,0.08873570096648317,0.8078070773164416,0.830427983846433,0.32380587756468726
5737,0.016199129907128546,0.7547073415643363,0.8991803942840919,0.028050703980376297,0.9993086107022817,0.4680765622561734,0.8772324334462893
5738,0.01148545881962711,0.8855624022762193,0.3615020471163155,0.01589579269270013,0.7572404518993214,0.2658258811797485,-0.682836577868418
5739,0.048947666291296196,0.17827766664323713,0.04261005766788817,0.07402897814613905,0.8352790492109177,0.942609743441776,-0.5647278733559373
5740,0.047478568875365085,0.5032560010827578,0.10523646604552794,0.08427946136471276,0.7713133891431498,0.4900042715736442,-0.12814161555560422
5741,0.02583235666911543,0.1114985804642176,0.5122726346441319,0.037742637207207476,0.701769850160206,0.38423305356491366,0.3712387523402434
5742,0.023173477917104543,0.10720672629603974,0.4394018022999201,0.07535725489327354,0.7474229634594587,0.5181642734007231,0.21029708574858907
5743,0.03204091606917103,0.9296460534951182,0.39698816304524953,0.0074726160003821184,0.777615334294492,0.8591793942188634,-0.503935740547841
5744,0.046303967989698075,0.7442563066721064,0.4345306026936718,0.0044166699120691605,0.8679201202901141,0.798731736007491,-0.614034287714966
5745,0.042776265307414324,0.6406266198612318,0.7582854679694362,0.07669419518136973,0.6952420178851384,0.597676669432514,-0.8591390105718966
5746,0.014021619944610292,0.9559391664055947,0.8572675516112084,0.04400721674231109,0.7810301766854395,0.28892787494504857,-0.9364514622804667
5747,0.007641856195666205,0.7171540018927512,0.09670317384919092,0.08200689790680604,0.7400806381384779,0.09828036082873934,-0.535886934349443
5748,0.039538124000477425,0.7515365427641857,0.8617207647050426,0.01537488671314054,0.7518048952045832,0.4578753705485183,0.2827831355649113
5749,0.00099727391385637,0.022520883367417407,0.26009960245486935,0.0986470650629885,0.7239173144570636,0.24816976306401142,-0.307184705960312
5750,0.026653253520241223,0.5157368901610178,0.5062434854780247,0.039299706763843145,0.654325189258986,0.6635720399785274,0.6540414451010652
5751,0.046106836312671345,0.03389446389172415,0.5112879525142199,0.07302916464841212,0.9406578030665629,0.7086036691015556,0.3042915411309701
5752,0.013318151249050385,0.6820910837294926,0.4669353953231419,0.0420417580922276,0.688149811151519,0.7266076317338983,-0.5157819635467304
5753,0.04071355429833231,0.8649316648135887,0.30894550171556423,0.08802336849853966,0.9049860539830786,0.023405698078997575,0.19419400134949694
5754,0.04296536997196418,0.487286156784044,0.2424823823828268,0.08764178136590454,0.6559590485975243,0.31325998950533174,-0.8858732144137871
5755,0.04721423210971884,0.14186621448191145,0.6769339083893063,0.006330290212277535,0.9831912761908844,0.4740011912273698,-0.44012718536072926
5756,0.03570264312382862,0.6388244021695908,0.566271652718442,0.07830391346317464,0.7561748716009118,0.20261974103148445,-0.6784426054155166
5757,0.0009029922978514717,0.08424087550601843,0.8307988378994274,0.03816897839385059,0.6142298452556157,0.7407352820346155,0.15943698919430593
5758,0.04387990342790476,0.8815708535063048,0.40817942324562134,0.045303819803620346,0.9752103450442631,0.1549859515987071,-0.793067150746209
5759,0.0189750822746593,0.7303348359589854,0.8820053133538166,0.07579305480405786,0.827372732835481,0.9494258806094269,-0.454609521714022
5760,0.039956426955472156,0.752468996303446,0.32479176421246186,0.0045256004357339,0.6156409688072297,0.1526498350478345,-0.23147927612995056
5761,0.002635175897641199,0.8998170855817534,0.49244661459513456,0.010319839204112193,0.7298961533283213,0.41026439399465114,0.5223418955891079
5762,0.010830883698224384,0.26463690704368975,0.15391852683611187,0.06591300203899865,0.735768656402093,0.2567228352722852,0.8117836346929972
5763,0.04708851480171941,0.5446837807843815,0.5875495512966868,0.024683398504320664,0.6599566486383525,0.04336621913803962,-0.0682543350487489
5764,0.003405944020343678,0.1262094470515309,0.6865396683403449,0.01696693559609759,0.9443184857456159,0.04056485156154836,-0.5041557684320352
5765,0.036515961481557634,0.7050971175931688,0.2921224130337238,0.05024725365671409,0.698126734267607,0.9262073540183097,0.6803529296665256
5766,0.010783812765083244,0.7730865791030402,0.3558776421677471,0.0879658377080013,0.873788997503772,0.09019897461789204,-0.22780313226921822
5767,0.03799669245232783,0.9550043228009879,0.7639717719062188,0.0016556330984245698,0.6822392564741854,0.25522214592336473,0.5083388343851258
5768,0.020649454055877082,0.5127885434848376,0.7351962412920611,0.051809759073851915,0.8515350626042508,0.6817562292491575,0.33611145961330013
5769,0.00976506785224767,0.6277326270115936,0.09476161551624895,0.04281550429750993,0.6976918910592584,0.20677523166641218,-0.25895413511724685
5770,0.023249041565106182,0.11301280596543035,0.8515147718305043,0.008757886233736255,0.9629228999996348,0.1375357026458747,0.9771876116155209
5771,0.008047649994841151,0.4667089812753729,0.5697305944093917,0.0608821518234584,0.725706931168902,0.10990346988658885,-0.9328916172032145
5772,0.024386282981522883,0.5303351271188318,0.6605264978881086,0.09487017584308792,0.9192215615893713,0.03319044779306804,-0.7465243335895457
5773,0.004771905070144285,0.3085334516477084,0.4333049252998294,0.02687046335608026,0.9979745382685903,0.4712223616636745,-0.013627284635708614
5774,0.01876023773914132,0.10101735168218597,0.9686153445825209,0.03655192092625572,0.8446762052551186,0.8425153047104442,0.27838999388332364
5775,0.005751995460875601,0.23214029815733775,0.4623975681302458,0.046239870096308325,0.9694211514140489,0.6923591523071381,0.42214818700613854
5776,0.021375508782318857,0.9856569373087972,0.06057027606181482,0.07478020768972024,0.8742166433731005,0.8648962469160731,0.8886647379489827
5777,0.040753505815772584,0.6439431979519953,0.37880857135558865,0.09667371124528697,0.6637632581783277,0.9567961968892087,0.7664285656719185
5778,0.0078029544804579165,0.5602862153827729,0.5024587709521506,0.06844543403214935,0.9937191081577933,0.3957466460581362,0.005539480906642691
5779,0.0406298679434628,0.6790767059045882,0.23617880491814627,0.08009753814401183,0.9565635295102874,0.3420579448249968,-0.6168073713716578
5780,0.014273788619320944,0.22965527487113455,0.15311322261464722,0.007860651814463073,0.9923091344953093,0.838547602417729,0.48538200010373567
5781,0.024749587603878145,0.238737258577884,0.7760350884785706,0.09285748004022573,0.7982332740836783,0.5647006709743869,0.7713462676371219
5782,0.01799223243633288,0.6951331496726413,0.7838527186599689,0.05319916521512078,0.6259036202568997,0.3528751523846031,0.8799884100464794
5783,0.03740279413475473,0.8636935375272106,0.11503770154479227,0.06316706633616512,0.7747837057855785,0.479595051154415,0.1695183124777322
5784,0.02958988061018208,0.9368996484032739,0.9855443726255464,0.04799665979873434,0.8016699347363625,0.9530556718725497,-0.5270180537131727
5785,0.02224936765605415,0.6508267598034783,0.46816786022971646,0.015147405789697574,0.9492698364299291,0.26350871181195584,-0.09002514328490341
5786,0.0412501805984445,0.5737791608639916,0.05743808782667456,0.003350359601310641,0.7492235665273328,0.6546905327321793,-0.884368457423775
5787,0.0018480830638427283,0.7388561143320445,0.5672960146839616,0.01747525776529109,0.9002851805280916,0.5822037812257187,-0.5482927649630585
5788,0.0029007158667508927,0.2185330050683592,0.5964628014896499,0.05076399207279656,0.8489877360926306,0.7946337239121438,-0.3123335975389384
5789,0.0016672432356522324,0.9713557345296824,0.6852259794570252,0.05221417872591855,0.6355344234762957,0.9470374715772141,0.1626623752924008
5790,0.0060417705200949134,0.3873472425824251,0.4105904204266585,0.025826239503846285,0.967365869962237,0.127580422839473,-0.544827008821964
5791,0.01743915551903489,0.49399326001086963,0.47156591034454504,0.04360614783882792,0.8025778068046471,0.7505700039921301,-0.9976224712207022
5792,0.00710531423486575,0.807799458634806,0.18027075863528577,0.0705236326815201,0.9253760686586412,0.8530576851282916,-0.2910939013649402
5793,0.007154019320901574,0.7492038640410144,0.23128681213424407,0.012939336602041222,0.7644691231254314,0.35502668009553934,-0.7679974466883904
5794,0.012506141164670963,0.3776242287882349,0.6477247421352648,0.07696076011404285,0.8462837296846233,0.3703358674583721,-0.6732127716469981
5795,0.036638815175951064,0.25407481421254946,0.8833976343962767,0.009232731887175499,0.8233731239869091,0.10712357965139861,0.4689125376703238
5796,0.017787971661261164,0.0910812863061938,0.34979327646414377,0.07637485793080288,0.8690902953152659,0.4003762199848843,-0.14500149674862495
5797,0.03339895272398715,0.4334941581886232,0.8501701949628395,0.07749597012304801,0.6443713115090954,0.8835941367482288,-0.8489639472897241
5798,0.003825623996747736,0.3375100650773366,0.04692463289012804,0.0875195826980472,0.9770647764348914,0.7762454865065309,0.02301578116801406
5799,0.006312738834157209,0.9788451659330898,0.30766297510210616,0.044805513163141915,0.7904546342416644,0.49938732171441386,0.41268289718896267
5800,0.000856979889680933,0.6126067543409817,0.342490618455427,0.04188435809652544,0.7893940308643845,0.23711936701936726,-0.42580188887498305
5801,0.021210886365264494,0.42987434079456305,0.12977262310206164,0.0777481620370516,0.8752420297824453,0.5535703501925993,-0.08102355643492576
5802,0.009434903870920455,0.30219559653023664,0.7587524256134369,0.04652252101283091,0.9740756324618767,0.7567183986801975,0.015308413764901552
5803,0.038575049978398245,0.5646560822575682,0.555616538804715,0.06180340552967265,0.9260915719066596,0.6929146703762336,0.8487646846682442
5804,0.03409065136505422,0.8255242808528356,0.7493238538159738,0.019338985548941263,0.8391366938348248,0.19660360347977704,0.4006091622589274
5805,0.0375852301050182,0.8488553125761799,0.12660982752709266,0.09656208716573311,0.7653568499567346,0.9730709372221736,0.5518723296580417
5806,0.02015228402374963,0.8931992764597526,0.8392265927728828,0.030997288282701676,0.8106044022138084,0.6976916804320458,-0.16989011821391342
5807,0.02798031638917304,0.7658892247357004,0.9443598704112254,0.0906760191370382,0.8700109932474747,0.1189264357577159,-0.3949921395934384
5808,0.019331808336533075,0.3805618247016362,0.4598553208544718,0.07626827392305238,0.6986249764387694,0.816290889793004,0.7731060714041451
5809,0.03297824862651741,0.8788792357018316,0.8342846470165065,0.0732896991803622,0.6215262101178585,0.8931066103897367,-0.943261917201344
5810,0.005918340489636998,0.6835859353112008,0.4994045432750919,0.007282940232619011,0.8774546672520314,0.8924845281451371,-0.660974299680222
5811,0.011271085676981039,0.9316790421513249,0.49893350526991387,0.00997280736395277,0.901755586116541,0.5720721365868545,-0.7033991947257641
5812,0.031111903555408833,0.9935894822113003,0.7886516029739822,0.010675080194492271,0.9798070958405068,0.5783774888930966,0.5710890238377824
5813,0.011996120501233012,0.31102044373895615,0.15532777631486577,0.08772934491440637,0.8259750286466787,0.44304800387576126,-0.8057146883362599
5814,0.02604591543239919,0.39917678206942486,0.25026822044240127,0.06966890822323389,0.7991982220698759,0.619177141419764,0.09329038720353777
5815,0.00664699819241205,0.48100828043207394,0.9897090740421453,0.00837341869208078,0.8267789126752895,0.9144187754444092,0.6321471972438222
5816,0.018582485173436688,0.5063295571344026,0.7462607717232947,0.04572057607009569,0.8229856340166124,0.2321255667918042,-0.17506480623186238
5817,0.026457346118911814,0.20528133940514046,0.5550464568280747,0.08485208117041187,0.955472074128424,0.8816121281313243,-0.9408481371960175
5818,0.0017932501751335515,0.6651061876711285,0.544765039384975,0.06229957275537695,0.8465875689895879,0.5221488939971326,0.7230671245525209
5819,0.004097118437611981,0.8457041591450992,0.7247896384560737,0.03241056835161231,0.7649387561235109,0.11188630597217593,0.011853442834343086
5820,0.012452178788547402,0.1641904804278576,0.7957300872825522,0.012728089840089309,0.6862263615990305,0.010226082794567517,-0.45986661072908885
5821,0.03539737834442524,0.14758875927444262,0.6520000436275358,0.05705666240846483,0.654873609429184,0.6062824080769472,-0.33384593178716127
5822,0.04457782922393605,0.6624782817589038,0.3105488629515006,0.044643702086023834,0.9213269259009957,0.2922878702568661,0.3639566111800234
5823,0.03233696279754553,0.13004214795156996,0.023161088902897187,0.09008556153208117,0.7701394129794294,0.5025231162878615,-0.3985561695213218
5824,0.006766077535733713,0.939551389894076,0.27790705381300607,0.09619677445492009,0.7858967417445883,0.9391096818328662,-0.022799121389440957
5825,0.033771129390130016,0.8968843844781568,0.028939929107909178,0.005939927503708591,0.810064211438984,0.7969949899683236,-0.05163282289172877
5826,0.009920656934084057,0.7068700891299813,0.7601712129395573,0.037550531857059345,0.8607099531941731,0.9211399098561717,0.1429989845230888
5827,0.030954681295903105,0.7124364722014322,0.9253353627465387,0.07149961404804135,0.9650884731028403,0.2853071338064405,-0.8130392643659579
5828,0.040503553313989096,0.19902290299644484,0.20794675668001433,0.07493837979374898,0.6835381980349078,0.29655426200135676,-0.8108244554432726
5829,0.030170186689652913,0.49117591184159,0.6051081370203425,0.02792381837606553,0.9548368723402487,0.5824767798115956,0.5654497455357064
5830,0.016826455189736494,0.45021086007721367,0.7216226742202936,0.086520926051046,0.6440866832390972,0.6358372667335449,0.0890355342803486
5831,0.01175818059330308,0.49757187581625156,0.7206645574752235,0.03950043983267826,0.9398820042378805,0.40685176351676006,0.1891045996331533
5832,0.028317398035716385,0.3419759013711013,0.41852332120101793,0.06278518505565543,0.6711126599836625,0.3821904624244075,0.03942381183547172
5833,0.0161116722175473,0.3359137358892417,0.9727711627551282,0.05853047581476081,0.9968637711396522,0.7606360950037606,-0.2413371790592861
5834,0.02895420835990299,0.40618788770753284,0.47981287174156595,0.09764805673468395,0.8059496405119069,0.6481816586636493,0.27402738109457747
5835,0.02215842234240378,0.192483150708933,0.622319793067842,0.05924886446599053,0.8088656466685702,0.1459649344740214,-0.5399514656128799
