sim_nr,κ_upper,λ,ω,ϵ,α_cp,p_f,prog
6277,0.041557776813373665,0.24742099533484102,0.9467393221498033,0.07317732541511712,0.8308887749805769,0.28320462459927026,-0.8314263706560696
6278,0.019337152570796715,0.0446818600167819,0.6228293041136651,0.07793713155714838,0.6546377155023507,0.06298921549614662,0.746902914884835
6279,0.021290926166019297,0.49063415862761856,0.7301616931888181,0.02181654844418611,0.9053006294661677,0.17254403475315644,-0.39937599591584483
6280,0.003597066124684055,0.05079828066622025,0.7629426713105449,0.05020399276513489,0.9733457288818326,0.7954138014120657,0.7786114083963791
6281,0.02240130569546614,0.8004893062321758,0.9400198490498024,0.044654661567856316,0.7488823362834689,0.39583302795659747,0.6055539622149744
6282,0.023737659483575452,0.9341730883160779,0.9282640698216815,0.09110881840672791,0.9986006752933132,0.6739488428312408,0.9904242573047541
6283,0.013974223404352119,0.3478362418976992,0.21138119509990794,0.050997154610951535,0.8876146764958666,0.02404909060873381,0.27780554212163566
6284,0.022531695657283263,0.823439163631986,0.054655695530907586,0.03780060030460498,0.7348608909961949,0.3471098091014528,-0.16332935111035218
6285,0.0019809019531665385,0.8721173755665877,0.3004124964039632,0.06164069496466236,0.7635232306284785,0.43319802410610425,-0.757160587579832
6286,0.03420742676418024,0.0845951013654015,0.22804274874496036,0.029080889406369277,0.6030939881144038,0.21734058932531744,0.46207428514380045
6287,0.038743298195443664,0.036879744554411946,0.14580632876360386,0.08925018492420667,0.8634572820395503,0.7223597451502514,-0.6942973437039455
6288,0.01956920033667157,0.21174548485133873,0.7793497034400908,0.05761529313051031,0.7287145017480007,0.1350637605438509,-0.38133698213450185
6289,0.01898359969984459,0.8189900194397169,0.2537638166124959,0.007663182234837432,0.6298599110584434,0.8441571959130338,-0.08362661031156182
6290,0.029299850105796638,0.7961715093116392,0.3681210898092909,0.07671384183860408,0.9412277442982278,0.36998923080111207,0.9682188731983432
6291,0.039241333543318935,0.20332585355431826,0.3395597592171255,0.08446058042893251,0.7780570262822906,0.6702648119126261,0.5726694940841406
6292,0.006800874826407884,0.32741145150612494,0.05332740107464731,0.03261084774853478,0.6340132895729961,0.6844934690940025,-0.7815967431473854
6293,0.03343154232388732,0.6868831525177835,0.7881087198178531,0.09587458427785878,0.9000880217048708,0.4220574225786369,0.2818806425393774
6294,0.0041813079166957935,0.168128203588283,0.5693738368819675,0.0004489500688354784,0.7502880577465768,0.8763861685715315,0.06251073020816778
6295,0.015855532667863062,0.06478587812788843,0.7521134811533523,0.022431310134370913,0.9396183480753486,0.3199504132185795,-0.4636477420572154
6296,0.011732849088975598,0.0424352434425736,0.4941251696096292,0.022904039215527812,0.7839951287917372,0.28775584029249435,0.4936629184378667
6297,0.0017365885603127494,0.12658326409110413,0.279280155960325,0.010369313306593894,0.6684444521106943,0.40170387393620394,0.8457851511726036
6298,0.02262915613812249,0.7753843005119133,0.9153558447996767,0.04781349939333047,0.9025758236759934,0.15285651530376035,-0.8762822615577767
6299,0.0094628178574112,0.40350970871027037,0.4736784548153819,0.011260695921866432,0.9306385169536988,0.019002161528198256,0.9453856737081936
6300,0.012473619012393349,0.898367896950083,0.739932206272848,0.04649928268901567,0.9754331561323087,0.5012764272153588,0.43329799963864324
6301,0.028429916146656378,0.9999127771989561,0.4094008849553315,0.005069549631006018,0.9837777562351553,0.13176345499100708,-0.3691703877521453
6302,0.020362977157394473,0.6452866056319557,0.3251729811047349,0.06624689071736187,0.775773134303778,0.42611178402677535,0.32360673377979676
6303,0.00798627162166955,0.11874343231580463,0.2760718813956538,0.027975515407200682,0.8479222033085257,0.21429414679844075,0.6012386050182237
6304,0.04749380568168601,0.0002662272184099951,0.4622765600138434,0.009552222255084113,0.6745004935516509,0.9619688452248192,0.12895602371354076
6305,0.01804611098058196,0.4673006895022793,0.7975260710856488,0.016902620268477758,0.7368250018381957,0.637949473406861,-0.6209358574902025
6306,0.009963882005319794,0.7484512481006972,0.8104222225178129,0.01004514005756627,0.9886545114917875,0.6442584057226116,-0.5648254773668491
6307,0.017968358039359752,0.5231782705617011,0.028495059910829405,0.09192230781301283,0.9740863665382504,0.09782574805131407,0.2291601055673922
6308,0.03312642090571707,0.9916261008800322,0.5945391238751085,0.06284373954773255,0.7373650863363141,0.5719115079206302,0.19613748888666294
6309,0.03701500172438237,0.652747988935415,0.6172933967315888,0.017251948428531592,0.9158549210688255,0.0664736181485637,-0.8043985817541732
6310,0.024280765863855143,0.08611129659523921,0.6403281000604506,0.01009045632640646,0.9698290963882722,0.9926526018975841,0.9545300028984334
6311,0.04038459791524177,0.47181661199366365,0.778077849138437,0.021641464458763263,0.8202759338933059,0.9333654021653318,-0.9923700892523017
6312,0.00466868231144287,0.3370068804026389,0.8162297041340385,0.09894660440758646,0.9938553145173636,0.6580684393772291,0.37452077784382953
6313,0.015997354728810347,0.06391365304496156,0.12871442782130693,0.05673638818632392,0.8588920068269721,0.8450634277403646,-0.21746153946067492
6314,0.015328936625098011,0.4885756298331705,0.25664447143049485,0.0771026441704612,0.7662713743980811,0.22885815805118115,-0.5063502136298188
6315,0.03353012642316939,0.19746095189081408,0.5726357238073636,0.025092051367421955,0.9405018804773113,0.2504116443023475,0.917587935226458
6316,0.04729292987784003,0.9054289231165967,0.005349125788205977,0.006448316494607633,0.9553453473681283,0.17667229871007847,-0.26524525091079654
6317,0.01968459797029539,0.9442875734376545,0.06414443075859357,0.0020709197916567745,0.8070673622896868,0.5131396343898673,0.3096853327152951
6318,0.011929531306861184,0.18362669307078777,0.11104848302128346,0.06616077547279343,0.8625648046870996,0.42486693131876574,0.20826436761055556
6319,0.002058719255643512,0.8793620573872402,0.7194588295344483,0.08406492043205888,0.6095780260146948,0.16809925147302374,-0.7158342756242794
6320,0.04338571654352069,0.5488911535430744,0.9252414490908543,0.0669227785085336,0.703315138031338,0.5865777693617727,-0.20772070442988355
6321,0.021639882674536454,0.8157461619901499,0.8489843768338505,0.03940394609294863,0.6893221477119262,0.19349686083638043,0.15226606260424203
6322,0.02729850042843264,0.05221594171969439,0.896426053037637,0.06839983566140383,0.9043976621105954,0.408760146843276,0.5948668147107969
6323,0.04113491953299914,0.15165734961986976,0.7417323558803744,0.05466298275645505,0.9711212104079985,0.35290733090743687,-0.4969938715990554
6324,0.040996651517028665,0.4580692338231334,0.329100876371276,0.09881109681269451,0.9473461498116177,0.1909218975137201,0.07106957958667981
6325,0.017419979858874782,0.5320952069976934,0.06667616397052016,0.035137699144344496,0.9514689937792833,0.4152816895323039,-0.3143497398869235
6326,0.04991571800549021,0.266901543897703,0.6798417129148125,0.0836427021526328,0.8052348088921994,0.4003080264541958,-0.19941263868306858
6327,0.01672205131262258,0.8510864746272017,0.8514633326817759,0.01318823813299781,0.815660182275332,0.21109004244859406,-0.9990032338418928
6328,0.022273475224559254,0.2050906370560497,0.00041383545031712147,0.025921119791083764,0.6785701555808222,0.7373275038338682,0.3078334935619116
6329,0.04420367926484885,0.10782994955596907,0.1903247050766685,0.057795047640595024,0.6612257047133209,0.5445990225889659,-0.05699446519077733
6330,0.035120586013455,0.6953970708470969,0.553964002911717,0.012361821930258764,0.9085606631799946,0.46927107060139134,0.8402416195819602
6331,0.034805790037171006,0.8272529172849565,0.985358222776647,0.09380515194058,0.8685349839293441,0.1990791373326441,-0.27733872393153947
6332,0.021028493425261637,0.175406838068666,0.43344267842921463,0.07201703789589817,0.6991755495985899,0.7325160859436665,-0.7146850513020987
6333,0.011878092828928542,0.6600466597836828,0.1334752234395309,0.059945318956340865,0.8486888943838409,0.35946755087903376,-0.22005237529131993
6334,0.04374669405006435,0.6232306269788109,0.39982725729330704,0.01885261959095158,0.895355078018441,0.34760791381021194,-0.7116753161314764
6335,0.025951446657539436,0.8691574877593504,0.040363231425101884,0.0899501764077068,0.7971883340958071,0.22879042528933677,-0.2595362820952015
6336,0.011271899164804353,0.05393962830167651,0.15369444870412294,0.060495325618695285,0.7044727350638106,0.5527547003359761,0.49780741460778666
6337,0.045653535110998796,0.2003617579058416,0.16525758985301417,0.017663902969167172,0.628359634724508,0.9916313452660496,0.9343987850396025
6338,0.04622187271352729,0.8338029122536041,0.6268856007027395,0.09617362356441536,0.9777802506990589,0.14164352412707815,0.7988871426637338
6339,0.0189380044046068,0.9078687753197959,0.07021299662090358,0.08149671295793319,0.781507417140547,0.04718139097349972,0.08558828251664607
6340,0.033012081185633924,0.3441628118335392,0.413195060833045,0.07057902823187427,0.8872133995747031,0.748868574792932,0.45322073234828153
6341,0.023075398151244708,0.7591272129951019,0.48692630814983856,0.02864176216019279,0.9653643387513928,0.5183001901138324,0.26663590451263075
6342,0.011413744230796684,0.21626656388243046,0.24835752985990947,0.06037814824985071,0.7728556178152085,0.07028868314389887,-0.9302289410014649
6343,0.039193376748381276,0.6269378944417022,0.5570602015246207,0.04582563554188829,0.7239625575749271,0.7528213062146979,0.4466580638164481
6344,0.01950790169287014,0.030553324951818634,0.11719561742164683,0.08771299325861093,0.7955763714594731,0.9812732722161122,-0.2327693522857619
6345,0.024208952121884324,0.8172299221399869,0.9747721573801624,0.08550053010063918,0.6879599482304715,0.22707857738670614,-0.1805878360514871
6346,0.0018820726409474197,0.4297915478586894,0.9524642651855735,0.0670529564973845,0.6080292877747988,0.8936034261732102,-0.5528296722340655
6347,0.02906222595717749,0.665300403491817,0.17666476812647167,0.005267044277062808,0.9907193356786149,0.13849269785649682,-0.23127281685635792
6348,0.04293595426573061,0.92545643997325,0.800162648997599,0.04263186140901848,0.6055681390999486,0.6168543414003902,-0.24007225683006173
6349,0.0490824304964506,0.02079195622567089,0.21884183812768593,0.044104200558083985,0.7430959739711956,0.8967686684071993,0.9076011697500508
6350,0.03097239387181981,0.4267708474634651,0.2962606626219266,0.051361411064442065,0.7874867046792973,0.48974606014961636,0.22074095816610484
6351,0.02939867593609316,0.14240119938866116,0.13206781180648933,0.020621395322908288,0.7509973640321144,0.5675107730516045,0.913471452994497
6352,0.03435546960143648,0.10365647490441647,0.7356998030676632,0.07238821983864256,0.6234566820579375,0.27915587358098065,-0.14027326775488402
6353,0.019802054887191098,0.45430821412735095,0.3149009783261759,0.09722609139914565,0.9092221523411839,0.5077398001784944,-0.5890034625068197
6354,0.015547448556389693,0.04809464748940327,0.3742694211064398,0.039056440867554484,0.98445039289807,0.12109906797946307,0.6511923508645105
6355,0.02897276604768257,0.3648686955694094,0.09109836748429286,0.06504199186453892,0.7101769004273373,0.9349243329336936,0.8755866811151916
6356,0.03693258713911147,0.6146877767290733,0.8792636032868127,0.09753768092239225,0.9067686844547382,0.5308047868981645,0.6857423083761012
6357,0.04725037378820351,0.2790917701560961,0.8924951189664114,0.018108400259970164,0.7582399648643536,0.8882699614056708,0.888270111594279
6358,0.035532438797321673,0.8076058976670965,0.16274644992090795,0.07755646636397492,0.7774560071268668,0.9869735225402639,-0.4293702860628761
6359,0.048773962460795316,0.0995139918424721,0.8928036089453771,0.06827770949995747,0.679994866087906,0.2901096598383508,0.2122701352109886
6360,0.046271902682514826,0.5013879486084738,0.9209803596603755,0.06653795556307425,0.9127927921999589,0.3820150339215309,0.9595790942674502
6361,0.027927637672691304,0.19544410461212444,0.3907285323116818,0.039601884912595045,0.6203676116002904,0.33675576307836297,-0.27495777572562996
6362,0.04025598049313836,0.22389931548853942,0.07361227762982363,0.04958017790164465,0.6578494291935884,0.09459513849540596,0.8216027680026745
6363,0.005458390769745082,0.5208909540423418,0.6898160927150249,0.08823764052084142,0.7462901369081523,0.13422004350389743,-0.32376020627353064
6364,0.02287455921619891,0.12058309950452532,0.07159593836199436,0.012999352389354894,0.9325440201793039,0.17050664770405596,-0.1473610352618263
6365,0.002897931107876515,0.30665581515205975,0.04956533490560625,0.04622416335968849,0.9425881314132479,0.8326076766118174,-0.5682416261235231
6366,0.002436142545230614,0.16076809120211616,0.6970932508514174,0.01605844747686742,0.9857727510772563,0.1188242597908486,-0.3405753122961199
6367,0.0364631829253181,0.02845680822285157,0.12118211104082437,0.06600954480169008,0.7691494123592066,0.9790861998059481,-0.39530153998067985
6368,0.023024596935517453,0.6591469413181242,0.6354717259432666,0.05950478554894881,0.7977685690705318,0.6792121520521371,0.437655593677474
6369,0.014674317100924584,0.07105957334718184,0.7136514063205783,0.03330149766394525,0.9863210905890308,0.26019734405610806,-0.6907102534024525
6370,0.01770146643033031,0.4351688776502223,0.023018960867323874,0.05330663796659742,0.826865339276366,0.7607810449160415,0.3332178180392227
6371,0.022124007908557626,0.5915873340776702,0.04291150923278238,0.05414313947121872,0.6005408263266941,0.9394759133286141,0.4136530087417276
6372,0.02772322645835419,0.4144335734611684,0.9128800449376491,0.06909709820041893,0.9927739131323086,0.17324512282374604,0.28536907029719893
6373,0.025555221622394347,0.8687567392451961,0.3632337218540733,0.05732534909183044,0.6555525649612418,0.03622090825361407,-0.59316121295962
6374,0.042614433647215476,0.4608296495932609,0.4264188989208471,0.08506217907359771,0.9241304294218404,0.8213958392719,-0.1825909677097305
6375,0.037135629213559035,0.5966860858001725,0.532033002617139,0.09302787226711648,0.8453338616564317,0.8724613784809341,0.013457104640904882
6376,0.000469159532441419,0.43162229721501283,0.1966701403015428,0.08936590962168528,0.6734002204738594,0.846688453830847,0.9485051155469106
6377,0.010076507837863046,0.6220665092427157,0.5283935148246176,0.0366282427781568,0.6657534376131978,0.8431403966536831,0.9401358851124195
6378,0.04141903750122486,0.6720027589292615,0.8955990839534128,0.0632432046646367,0.7295645330685462,0.32660646367792084,0.65890150322978
6379,0.04921626100200215,0.5559698940875001,0.4769243809555047,0.09467909291827746,0.788890860127306,0.8804471290674052,-0.778351149667128
6380,0.0484771049780297,0.5098007184702928,0.44107907246411676,0.001494172489448565,0.669489964225829,0.30581996764153363,0.7922180954701652
6381,0.027471053182922374,0.33168574433291026,0.23894728675846535,0.07616271815403465,0.7856563884498944,0.268377075367069,-0.6378194371542192
6382,0.04995028799277601,0.7196028275168919,0.4651996320567303,0.015116147120896973,0.8814481554325603,0.4671578482601599,0.33559750892596973
6383,0.028240853399482315,0.360779404862314,0.5848616960751147,0.0900851452791536,0.786623644459005,0.2614997583614068,0.8846063881052109
6384,0.021227160144121043,0.7402459495567272,0.5123128199787718,0.0824499194107376,0.9329221197803605,0.5627999867118169,-0.9254069826930553
6385,0.004401803429622392,0.9460217599375579,0.04529570944983862,0.060888288982012775,0.9437761904370434,0.7683435119950511,-0.19180131577976867
6386,0.009383980747323583,0.6975056881940749,0.6724612242183348,0.015445518768543207,0.8597462689920674,0.33008593873643266,0.7720268959041139
6387,0.010246327621038638,0.3345719821470673,0.058010278772414756,0.013874579437305712,0.724726207028533,0.6513108958513942,0.4019682151594388
6388,0.026817972612188313,0.6570025884505388,0.40542451735358903,0.056169959094313354,0.7921567354407522,0.3401387547575648,-0.5158451328196154
6389,0.001544770850235069,0.3001149755376009,0.2209617856241979,0.029412742000094267,0.7555344147532312,0.21952632012568116,0.5999633123497414
6390,0.026491856439903663,0.6669755095126223,0.935458151974045,0.02434871282022104,0.968663235791458,0.48917133647696476,-0.8173996335460815
6391,0.018369778878962614,0.1942723866560152,0.07233317057755893,0.041228187675767476,0.6593485228316119,0.2520624618457595,-0.33486462394430283
6392,0.005188714075068845,0.46333855722280876,0.03126634233615546,0.05007709947178099,0.9973716119663809,0.6055881487745083,-0.8639935046572421
6393,0.004343969556623033,0.6716331245128764,0.6646929210383445,0.05970173192783369,0.7852914055969106,0.25760745819778036,0.5643675609666587
6394,0.03257887743718502,0.29565286443200206,0.5771042731335225,0.031933750427043835,0.6128810493544458,0.24044270885787514,-0.10564375462261633
6395,0.03798562015961697,0.17008855452376204,0.007266952847754919,0.08088365905463704,0.9629811357634447,0.8401162916946663,0.5261118659536199
6396,0.03585534018401352,0.6541789837992676,0.8039116135956027,0.08529859714624206,0.6110085921849542,0.5410470773954426,0.8150013021890208
6397,0.039826560725596094,0.5366462794564408,0.9806369460924265,0.024277809032923148,0.6337428626723576,0.6967856573430826,0.5327863952630258
6398,0.019904807675791295,0.15591075178402936,0.57397108700583,0.08029738278091705,0.6170493911717346,0.20125359319026614,-0.5363425236169486
6399,0.03387791312122927,0.756565181774174,0.8325510019852121,0.01193383843203459,0.7333264804503808,0.35024295288710466,-0.5493368224224575
6400,0.014230486098770135,0.18651451584796896,0.5153035607597776,0.0332431642602821,0.7828007076503998,0.3165326194199663,-0.9867274527386292
6401,0.029253769246943513,0.6998690744109279,0.9391651105856407,0.09578494034313849,0.8361071955128421,0.006496152763090787,0.5466853949472945
6402,0.02719331750811862,0.4955399975428629,0.14254723500776717,0.08310742138774758,0.7199959301530924,0.869935455218366,0.6768244499455829
6403,0.00037979350622325327,0.20995004498439693,0.24366873829523375,0.006838195739048231,0.922396969165094,0.9826268953995062,0.3908695312876518
6404,0.04050528737885409,0.7699837939348905,0.9518044726050905,0.04570058825370951,0.9532994724491014,0.7214424309991493,-0.5553403722710675
6405,0.04273144428143962,0.7181248058762033,0.11481105659648899,0.06590606708266994,0.9620786919604221,0.02584163235031593,-0.0482017274068568
6406,0.010999680320275434,0.3394357221365913,0.0857530677006497,0.033666082036712355,0.8234820058171228,0.6913913827838609,-0.8491308642931983
6407,0.029736204800299062,0.5981207338709762,0.7748382380511604,0.026652632537333267,0.6812182308147874,0.24182941818509013,-0.4390634749240281
6408,0.022043392098635987,0.5652042984877105,0.42153820754931337,0.05712083965301138,0.782124346602346,0.8749240926714612,-0.4340997099259013
6409,0.020119870298317414,0.829355334492512,0.03339736360401212,0.00919456278695963,0.7831804387597215,0.6239730238147012,-0.35299551471784874
6410,0.046450729397072184,0.3131105389119342,0.8188766517720262,0.054072358831264856,0.6561931142183868,0.05206134934855343,0.4575195256352931
6411,0.014001670386524476,0.9777731816169261,0.2723688155329462,0.03927824965676479,0.6346403150839152,0.34130714521902217,-0.09265583218773832
6412,0.008707710588570406,0.3712272856898172,0.047408537580221795,0.015337124939641573,0.9177282838072405,0.7736390841881775,0.42693257575492694
6413,0.010143050049530629,0.3711073850394387,0.3419131163082574,0.03548095163387536,0.6136854600525046,0.20761030582151488,-0.388818702628842
6414,0.024500745196131657,0.5025618278645364,0.7001694403555563,0.027839409182395292,0.7996607600299523,0.8509381116170339,-0.14294068209027322
6415,0.009342269201261673,0.5856585745278355,0.40085022252788965,0.08137622665598568,0.7300500666286709,0.015218323350998127,0.5336927316711468
6416,0.013547056170310698,0.8409050435640962,0.5049406526705429,0.0379401084914176,0.754875630893207,0.47569510476793103,0.026764529426812622
6417,0.03592353011109733,0.04093866014047292,0.5467902000184036,0.09486650798326889,0.6513766020875927,0.7018711094594688,-0.8861939110057911
6418,0.019107610746616276,0.9114123096022385,0.9699542721082991,0.037046838252100374,0.6025011208152243,0.7539234738009548,0.6968739485481605
6419,0.045715392744924296,0.2736733312452947,0.0893386295913582,0.05117336062302176,0.8158893430547767,0.516263613600547,0.318004911504991
6420,0.012237604585792905,0.5134660727400817,0.04357426396988571,0.054355909209876964,0.9815689802949364,0.6111809986836302,0.8252331774807502
6421,0.03476981060420047,0.2261233398114799,0.3859894296754694,0.09605951190847117,0.6117052313607183,0.5960229458619257,0.46868651016885843
6422,0.033653773703795985,0.7853522291561233,0.3839265877988012,0.09997155880074123,0.8604464068814459,0.918340294099108,-0.5722581262542886
6423,0.018238593617064248,0.09811967061365824,0.1135479980723906,0.041584229814496894,0.9274211670789636,0.9799589262908961,0.6275172568877831
6424,0.03265741939030757,0.968547828695745,0.1604385974169934,0.043494271095188185,0.8354635393407046,0.3752103575661491,0.6608188974755513
6425,0.0022585756742832127,0.8081793246043206,0.13561627312873517,0.04003145179483901,0.8144579474332143,0.5066072309946218,0.35615009821073884
6426,0.02499106087276825,0.15479953045541428,0.35741886160021064,0.004855116494262084,0.7630909289369249,0.2085604366015291,0.18687862798702182
6427,0.04329316499674096,0.7683745644876188,0.606151798247579,0.05171181056682289,0.9456897993598303,0.44608785254613303,0.1195612181995418
6428,0.00028456209363704623,0.08879568978260263,0.08402538189122571,0.07615290307767059,0.7666684257825818,0.0008333524988231604,-0.9577332022403081
6429,0.023285705895710895,0.5540886479915558,0.908730422720858,0.04505471032076439,0.658334359771811,0.5611611967868034,-0.8137776377284689
6430,0.006551006924815768,0.5524621911691268,0.34353309389713865,0.07959637653082426,0.8891760998970134,0.9255135954617563,-0.19528290271280613
6431,0.03324354067757228,0.39318333923200105,0.47224215807782804,0.007101544157476886,0.8788566814595778,0.9193148390836157,-0.9738946913047093
6432,0.014458917316470699,0.5505863719842913,0.4561764429614534,0.08586362803573361,0.7115629949851452,0.6938786370615279,0.14935465502739986
6433,0.016851874711985286,0.455569944340002,0.4915653554177903,0.07018270492300681,0.8857177412393644,0.008508750289558383,-0.40426042869611156
6434,0.04306605796362065,0.2558810126149756,0.7667147333630745,0.02486551444772641,0.6160159592749395,0.6188850490568599,0.5752664649760202
6435,0.04539403860492816,0.7288611312369567,0.713118028148196,0.07109450980943592,0.8568116671526003,0.86473644890107,0.47202547502716485
6436,0.027038160314513816,0.4766062134496873,0.9421482183008438,0.08634157446958916,0.6741404639406037,0.137490398838678,0.16046379245933862
6437,0.013762152933519903,0.5441575502458988,0.3849078079201813,0.06959496154385351,0.982501702940092,0.096361091797634,0.9237232552182646
6438,0.005776402128261863,0.7643887202965317,0.7232444909728026,0.07230407635427584,0.9495587199542941,0.16507404203983062,-0.8262646871466903
6439,0.046875436088411146,0.569781954727232,0.8601645874466786,0.016180740406138008,0.9184080963642923,0.805742481685233,-0.2967538028170046
6440,0.047008698001276446,0.6757973236066472,0.6030065173147783,0.09823552755726729,0.606532172536869,0.13999879446239175,-0.7715344314852398
6441,0.015736590915840017,0.04690415697745416,0.26297623435760853,0.08068228612076239,0.7522620322347922,0.012516688874675237,-0.47043973123289895
6442,0.0030672808974960826,0.6249241302996459,0.7925276155232828,0.09861665772836382,0.876197701351042,0.600335403479135,-0.09708950664427562
6443,0.018513527024694176,0.2924029079301693,0.514317690078732,0.03889337716918717,0.9919734789469485,0.5854155346440557,-0.9765978157121822
6444,0.031533266412480554,0.7332964388614229,0.2365428571061298,0.08954952725852287,0.742388227629716,0.7834701874210349,0.5120193498236745
6445,0.046338143310518526,0.23675539584530153,0.7434249958411339,0.03174793275227502,0.6871608437889211,0.19509678503314218,0.36527313202345324
6446,0.039882558646438936,0.013465335029994913,0.8069252050453346,0.06271848399649108,0.8606092900301534,0.27152039814042356,0.6449837714200821
6447,0.023781153179556282,0.51540252491062,0.6544084041792939,0.08181670615950412,0.6260452116100984,0.9384220310242075,-0.4539269189297146
6448,0.02763327837011222,0.5179928942858124,0.8024179227133083,0.042722731276702286,0.6863775188616505,0.6813737960760272,0.5295143058748346
6449,0.011125974323129322,0.970483811681883,0.12767414799145668,0.09295328786315216,0.662137508796339,0.5647305302840728,0.3497541972977638
6450,0.04205628691345069,0.3888340104460794,0.2641380510733053,0.008907218194776252,0.8275725928585371,0.9682977376309218,-0.7604826061126615
6451,0.044142316274936255,0.22092269015710025,0.6088325746496884,0.02473944604653964,0.7810145267014927,0.9721994525851698,0.8659676146910489
6452,0.04346733123361952,0.985692847328278,0.7812422391156721,0.0043642254893642455,0.8036984215598022,0.7578200914779872,-0.0004296628612002751
6453,0.026214778708607663,0.4134467419031657,0.5527423269420395,0.004295507229757497,0.8561340638146959,0.6650818973882505,0.8372413230019695
6454,0.002128659900923471,0.3681895531939024,0.9001950829611058,0.014830020768121033,0.7330905403239658,0.030893457803312156,0.721362892187652
6455,0.0022075461769147982,0.17354762955756367,0.3169929666232805,0.02616458564689346,0.9010087076159571,0.1034766423741077,-0.3310702065974235
6456,0.030884735755734347,0.14437728322854607,0.9808044236317379,0.09794562050584717,0.9103853683320527,0.08007169552319779,0.41073802838789253
6457,0.004068306431114841,0.24043161890998782,0.6510213494251675,0.0816333027918439,0.8783909933285661,0.4579903490564039,-0.6866079205365544
6458,0.04966976429634548,0.4466182617132109,0.5645376248298029,0.04826747450237404,0.8288279380055347,0.8092271911667132,-0.5789365850910975
6459,0.005338589630331704,0.13334911604629288,0.9059818947347988,0.013292874853411248,0.8546679154613344,0.043271204776359054,0.23625824222239333
6460,0.03525446886976656,0.06017271281870825,0.8862840905893927,0.0559255959846493,0.8083052291670314,0.7129609318194201,0.05627748921173481
